timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
1987,-0.0564,-0.1891,1.0378,-4.0391,-1.2363,-0.373,other
2010,-0.0566,-0.1882,1.0402,-4.0273,-1.2422,-0.3809,other
2033,-0.0549,-0.1879,1.0382,-3.998,-1.2188,-0.3672,other
2056,-0.0549,-0.188,1.0394,-3.9746,-1.1934,-0.3535,other
2079,-0.0558,-0.1897,1.0391,-3.9434,-1.1484,-0.3281,other
2102,-0.0554,-0.1904,1.0405,-3.9258,-1.1191,-0.3105,other
2125,-0.0553,-0.189,1.0396,-3.9043,-1.0801,-0.2871,other
2148,-0.0562,-0.1893,1.0383,-3.8906,-1.0605,-0.2676,other
2171,-0.0554,-0.1892,1.0398,-3.873,-1.041,-0.2598,other
2194,-0.0551,-0.1887,1.038,-3.8652,-1.041,-0.2559,other
2217,-0.0548,-0.1891,1.0385,-3.8711,-1.0508,-0.2559,other
2240,-0.0568,-0.1899,1.0391,-3.8926,-1.0801,-0.2656,other
2263,-0.0525,-0.1897,1.0383,-3.916,-1.1055,-0.2734,other
2286,-0.0551,-0.1897,1.0382,-3.9551,-1.1504,-0.2891,other
2309,-0.0555,-0.1877,1.0394,-3.9941,-1.1914,-0.3047,other
2332,-0.0549,-0.1897,1.0382,-4.0137,-1.2129,-0.3145,other
2355,-0.0543,-0.1888,1.0394,-4.0312,-1.2305,-0.3262,other
2378,-0.0569,-0.1896,1.0393,-4.0352,-1.2344,-0.3301,other
2401,-0.0547,-0.1898,1.0394,-4.0293,-1.2285,-0.334,other
2424,-0.0551,-0.1901,1.0397,-4.0117,-1.2109,-0.332,other
2447,-0.0564,-0.1879,1.0393,-3.998,-1.1953,-0.3281,other
2470,-0.0552,-0.1888,1.0404,-3.9844,-1.1777,-0.3203,other
2493,-0.0547,-0.1901,1.0413,-3.9824,-1.1719,-0.3164,other
2516,-0.0563,-0.1895,1.0397,-3.9922,-1.1738,-0.3125,other
2539,-0.0568,-0.1906,1.0387,-4.0078,-1.1895,-0.3086,other
2562,-0.056,-0.1898,1.0377,-4.0391,-1.2012,-0.3105,other
2585,-0.0537,-0.1891,1.0393,-4.0742,-1.2227,-0.3125,other
2608,-0.0543,-0.1897,1.0402,-4.0996,-1.2344,-0.3145,other
2631,-0.0541,-0.1902,1.0398,-4.125,-1.252,-0.3223,other
2654,-0.0552,-0.1902,1.0393,-4.1309,-1.2617,-0.3301,other
2677,-0.0558,-0.1899,1.0393,-4.1133,-1.2578,-0.3398,other
2700,-0.0542,-0.1895,1.0403,-4.0625,-1.2305,-0.3496,other
2723,-0.0542,-0.1902,1.0403,-4.0117,-1.1973,-0.3535,other
2746,-0.0566,-0.1899,1.0403,-3.9199,-1.1328,-0.3555,other
2769,-0.0563,-0.1907,1.0406,-3.8555,-1.084,-0.3516,other
2792,-0.0544,-0.1904,1.0419,-3.7676,-1.0039,-0.3437,other
2815,-0.0554,-0.1895,1.0376,-3.707,-0.9277,-0.3301,other
2838,-0.0559,-0.189,1.0409,-3.6836,-0.8809,-0.3203,other
2861,-0.0564,-0.1888,1.0402,-3.668,-0.8184,-0.3066,other
2884,-0.056,-0.1882,1.0413,-3.668,-0.7832,-0.3008,other
2907,-0.0577,-0.1891,1.0416,-3.6777,-0.7461,-0.293,other
2930,-0.0576,-0.1887,1.0392,-3.6875,-0.7344,-0.2871,other
2953,-0.0558,-0.1899,1.0385,-3.6934,-0.75,-0.2852,other
2976,-0.0551,-0.1888,1.0403,-3.7129,-0.8203,-0.2852,other
2999,-0.0544,-0.1897,1.0413,-3.7383,-0.9004,-0.2871,other
3022,-0.0557,-0.1896,1.0408,-3.8027,-1.0547,-0.291,other
3045,-0.0553,-0.1898,1.0411,-3.8594,-1.1602,-0.2949,other
3068,-0.0549,-0.1886,1.0402,-3.9453,-1.2969,-0.3027,other
3091,-0.0555,-0.1881,1.0411,-4.0098,-1.3789,-0.3125,other
3114,-0.0557,-0.1881,1.0414,-4.0312,-1.3945,-0.3184,other
3137,-0.0557,-0.1879,1.041,-4.0176,-1.3613,-0.3203,other
3160,-0.0552,-0.1887,1.0404,-3.9785,-1.3086,-0.3184,other
3183,-0.0553,-0.1896,1.04,-3.8848,-1.2031,-0.3105,other
3206,-0.0553,-0.1898,1.0399,-3.7715,-1.1035,-0.3008,other
3229,-0.0557,-0.1882,1.0415,-3.7012,-1.0547,-0.293,other
3252,-0.0573,-0.1875,1.0406,-3.6133,-1.0098,-0.2832,other
3275,-0.0551,-0.1876,1.0419,-3.5703,-1.0,-0.2754,other
3298,-0.0558,-0.1884,1.0411,-3.5352,-1.0059,-0.2676,other
3321,-0.056,-0.1882,1.041,-3.543,-1.0352,-0.2617,other
3344,-0.0559,-0.1897,1.0399,-3.5801,-1.0645,-0.2598,other
3367,-0.0559,-0.1899,1.0414,-3.6758,-1.125,-0.2656,other
3390,-0.0562,-0.1881,1.0402,-3.7578,-1.166,-0.2734,other
3413,-0.0553,-0.1871,1.0396,-3.875,-1.2148,-0.2891,other
3436,-0.0551,-0.1864,1.0408,-3.9355,-1.2344,-0.2988,other
3459,-0.056,-0.1873,1.0387,-3.9863,-1.2344,-0.3145,other
3482,-0.0574,-0.1873,1.041,-3.9805,-1.2031,-0.3242,other
3505,-0.0557,-0.1887,1.0403,-3.9473,-1.168,-0.3262,other
3528,-0.0559,-0.1885,1.0396,-3.8691,-1.1016,-0.3242,other
3551,-0.0562,-0.1877,1.0409,-3.8066,-1.0547,-0.3203,other
3574,-0.0565,-0.188,1.0415,-3.7227,-0.9922,-0.3125,other
3597,-0.0558,-0.1876,1.0406,-3.6738,-0.959,-0.3066,other
3620,-0.0559,-0.1904,1.0397,-3.668,-0.959,-0.3047,other
3643,-0.0569,-0.1909,1.042,-3.6953,-0.9941,-0.3066,other
3666,-0.0563,-0.1902,1.0409,-3.7344,-1.0332,-0.3086,other
3689,-0.0568,-0.1892,1.0411,-3.8008,-1.1094,-0.3086,other
3712,-0.0575,-0.1879,1.04,-3.8516,-1.1855,-0.3066,other
3735,-0.0538,-0.1848,1.0386,-3.8633,-1.2266,-0.3047,other
3758,-0.0555,-0.1838,1.0398,-3.8379,-1.2656,-0.3027,other
3781,-0.0564,-0.1864,1.0394,-3.7949,-1.2734,-0.3027,other
3804,-0.0563,-0.1896,1.0413,-3.7129,-1.2637,-0.3047,other
3827,-0.0569,-0.1898,1.0422,-3.6621,-1.248,-0.3105,other
3850,-0.0558,-0.1899,1.0408,-3.6094,-1.2188,-0.3164,other
3873,-0.0552,-0.1877,1.0392,-3.6016,-1.1934,-0.3262,other
3896,-0.0577,-0.1868,1.0393,-3.6152,-1.1836,-0.3301,other
3919,-0.0538,-0.1863,1.0403,-3.6504,-1.1777,-0.3281,other
3942,-0.0544,-0.1849,1.0389,-3.6777,-1.1816,-0.3242,other
3965,-0.0525,-0.1842,1.0408,-3.7148,-1.1914,-0.3145,other
3988,-0.0543,-0.1899,1.0425,-3.748,-1.2012,-0.3047,other
4011,-0.0558,-0.1909,1.0396,-3.7656,-1.2051,-0.2988,other
4034,-0.0618,-0.1909,1.042,-3.7891,-1.1992,-0.2969,other
4057,-0.0511,-0.1846,1.0383,-3.8027,-1.1914,-0.2988,other
4080,-0.0505,-0.1832,1.0405,-3.8203,-1.1738,-0.3008,other
4103,-0.0566,-0.1837,1.0391,-3.8379,-1.1523,-0.3066,other
4126,-0.0573,-0.1885,1.0405,-3.8496,-1.1387,-0.3105,other
4149,-0.054,-0.1912,1.0422,-3.8691,-1.1133,-0.3145,other
4172,-0.0571,-0.188,1.0398,-3.8867,-1.0996,-0.3164,other
4195,-0.0546,-0.1855,1.0405,-3.916,-1.0859,-0.3184,other
4218,-0.0514,-0.1859,1.0414,-3.9336,-1.082,-0.3164,other
4241,-0.0553,-0.1858,1.0406,-3.9473,-1.082,-0.3145,other
4264,-0.0579,-0.1862,1.0417,-3.9316,-1.0859,-0.3086,other
4287,-0.0536,-0.1896,1.0433,-3.9121,-1.0938,-0.3008,other
4310,-0.0544,-0.1877,1.0408,-3.8809,-1.1172,-0.293,other
4333,-0.0568,-0.1871,1.0411,-3.8691,-1.1406,-0.2891,other
4356,-0.0536,-0.1864,1.0404,-3.8672,-1.1836,-0.2891,other
4379,-0.0529,-0.1863,1.0436,-3.8809,-1.2207,-0.291,other
4402,-0.0546,-0.1863,1.0409,-3.8984,-1.2383,-0.293,other
4425,-0.0568,-0.1884,1.0409,-3.9355,-1.25,-0.2988,other
4448,-0.0537,-0.1895,1.0411,-3.9707,-1.248,-0.3027,other
4471,-0.0525,-0.1866,1.0392,-4.0312,-1.2324,-0.3125,other
4494,-0.0558,-0.1846,1.0411,-4.0918,-1.209,-0.3242,other
4517,-0.0544,-0.1866,1.0419,-4.1191,-1.1934,-0.334,other
4540,-0.054,-0.1897,1.0411,-4.125,-1.1641,-0.3437,other
4563,-0.056,-0.1899,1.0426,-4.1074,-1.1406,-0.3457,other
4586,-0.0554,-0.187,1.0398,-4.0547,-1.1074,-0.3437,other
4609,-0.0538,-0.1866,1.038,-3.5098,-1.0723,-0.334,other
4632,-0.0541,-0.1847,1.0414,-3.9316,-1.0508,-0.3242,other
4655,-0.0558,-0.1858,1.0402,-3.8496,-1.0215,-0.3066,other
4678,-0.0564,-0.187,1.0393,-3.8027,-1.0078,-0.2969,other
4701,-0.0537,-0.188,1.041,-3.7578,-0.9941,-0.2852,other
4724,-0.0549,-0.1876,1.0405,-3.75,-0.9941,-0.2793,other
4747,-0.0552,-0.1858,1.0399,-3.7656,-1.0078,-0.2773,other
4770,-0.0544,-0.1865,1.0402,-3.7988,-1.0352,-0.2793,other
4793,-0.0546,-0.1873,1.0416,-3.8223,-1.0605,-0.2832,other
4816,-0.0554,-0.1866,1.0409,-3.8652,-1.1016,-0.2891,other
4839,-0.0552,-0.1879,1.041,-3.9004,-1.1328,-0.2949,other
4862,-0.0536,-0.1884,1.0404,-3.9648,-1.1836,-0.3008,other
4885,-0.0546,-0.1879,1.0399,-4.0293,-1.2344,-0.3086,other
4908,-0.0547,-0.1866,1.0404,-4.0684,-1.2637,-0.3145,other
4931,-0.0536,-0.1873,1.0421,-4.1055,-1.2891,-0.3223,other
4954,-0.0552,-0.187,1.0413,-4.1172,-1.291,-0.3281,other
4977,-0.0559,-0.1882,1.0397,-4.1074,-1.2734,-0.3379,other
5000,-0.054,-0.1881,1.0386,-4.0723,-1.2383,-0.3418,other
5023,-0.0536,-0.1862,1.041,-4.0391,-1.2148,-0.3437,other
5046,-0.0551,-0.1849,1.0392,-3.9824,-1.1855,-0.3398,other
5069,-0.0538,-0.1866,1.0411,-3.9414,-1.1738,-0.3379,other
5092,-0.0531,-0.1888,1.0406,-3.8789,-1.166,-0.332,other
5115,-0.0554,-0.1886,1.0425,-3.8398,-1.168,-0.3262,other
5138,-0.0544,-0.1882,1.042,-3.7891,-1.1738,-0.3203,other
5161,-0.0549,-0.1869,1.0394,-3.7539,-1.1777,-0.3145,other
5184,-0.0531,-0.1855,1.0391,-3.7422,-1.1758,-0.3105,other
5207,-0.0548,-0.1862,1.0405,-3.75,-1.1758,-0.3047,other
5230,-0.0542,-0.1874,1.0405,-3.7715,-1.1758,-0.3027,other
5253,-0.0559,-0.1877,1.0405,-3.8203,-1.1719,-0.3047,other
5276,-0.056,-0.189,1.0382,-3.8789,-1.168,-0.3105,other
5299,-0.0536,-0.187,1.0404,-3.9219,-1.168,-0.3164,other
5322,-0.0537,-0.1866,1.0405,-3.9883,-1.1699,-0.3301,other
5345,-0.0543,-0.1859,1.041,-4.0293,-1.1719,-0.3398,other
5368,-0.0557,-0.1871,1.04,-4.0723,-1.168,-0.3535,other
5391,-0.0558,-0.1879,1.0421,-4.084,-1.1445,-0.3594,other
5414,-0.0544,-0.1884,1.0416,-4.0723,-1.1191,-0.3613,other
5437,-0.0537,-0.1866,1.0422,-4.0352,-1.0684,-0.3555,other
5460,-0.0544,-0.1868,1.0403,-4.002,-1.0352,-0.3496,other
5483,-0.0557,-0.1864,1.0416,-3.9473,-0.9922,-0.3359,other
5506,-0.0544,-0.187,1.042,-3.9062,-0.9688,-0.3223,other
5529,-0.0533,-0.1886,1.0408,-3.8457,-0.9531,-0.3145,other
5552,-0.0543,-0.1879,1.0413,-3.8027,-0.9668,-0.3008,other
5575,-0.0554,-0.1875,1.042,-3.791,-0.9922,-0.2949,other
5598,-0.054,-0.1873,1.0403,-3.7949,-1.0469,-0.291,other
5621,-0.0538,-0.1853,1.0403,-3.8105,-1.0898,-0.293,other
5644,-0.0549,-0.1871,1.0413,-3.8477,-1.1504,-0.2969,other
5667,-0.0544,-0.1882,1.0415,-3.8945,-1.1914,-0.3027,other
5690,-0.0559,-0.1893,1.0425,-3.9297,-1.207,-0.3066,other
5713,-0.0558,-0.1879,1.0426,-3.9766,-1.207,-0.3105,other
5736,-0.054,-0.187,1.0397,-3.998,-1.1953,-0.3145,other
5759,-0.0533,-0.1863,1.0394,-4.0137,-1.1641,-0.3203,other
5782,-0.0546,-0.1857,1.0414,-4.0098,-1.1328,-0.3262,other
5805,-0.0551,-0.1871,1.0414,-3.998,-1.1172,-0.3301,other
5828,-0.0531,-0.1893,1.0424,-3.9687,-1.0996,-0.332,other
5851,-0.0564,-0.1881,1.0421,-3.9453,-1.0898,-0.334,other
5874,-0.0541,-0.1874,1.0402,-3.9062,-1.084,-0.334,other
5897,-0.0537,-0.1851,1.0403,-3.8828,-1.0859,-0.3301,other
5920,-0.0538,-0.1857,1.0414,-3.8574,-1.0977,-0.3242,other
5943,-0.0542,-0.1873,1.0408,-3.8457,-1.1133,-0.3164,other
5966,-0.0549,-0.1891,1.0422,-3.8457,-1.123,-0.3105,other
5989,-0.0531,-0.1885,1.0416,-3.8555,-1.1289,-0.3047,other
6012,-0.0537,-0.1879,1.0396,-3.8672,-1.1289,-0.3027,other
6035,-0.0538,-0.1859,1.0409,-3.8867,-1.1309,-0.3008,other
6058,-0.053,-0.1857,1.0393,-3.9004,-1.1348,-0.3027,other
6081,-0.053,-0.1866,1.0413,-3.9023,-1.1406,-0.3008,other
6104,-0.0551,-0.188,1.0398,-3.8945,-1.1543,-0.2988,other
6127,-0.0552,-0.1877,1.0419,-3.8867,-1.166,-0.2988,other
6150,-0.0535,-0.1877,1.0388,-3.8789,-1.1836,-0.2969,other
6173,-0.054,-0.1859,1.0405,-3.8711,-1.1992,-0.2969,other
6196,-0.0537,-0.1866,1.0391,-3.8672,-1.2051,-0.2988,other
6219,-0.0548,-0.1865,1.0415,-3.8594,-1.2051,-0.3008,other
6242,-0.054,-0.1891,1.041,-3.8613,-1.2031,-0.3047,other
6265,-0.0542,-0.1884,1.0389,-3.873,-1.1953,-0.3086,other
6288,-0.0525,-0.1875,1.0413,-3.8848,-1.1855,-0.3105,other
6311,-0.0533,-0.186,1.0403,-3.8926,-1.1777,-0.3125,other
6334,-0.0544,-0.1852,1.0388,-3.8809,-1.1543,-0.3145,other
6357,-0.0548,-0.1853,1.0409,-3.8555,-1.1289,-0.3145,other
6380,-0.0558,-0.1859,1.0413,-3.7852,-1.0723,-0.3125,other
6403,-0.0555,-0.1862,1.0413,-3.7246,-1.0293,-0.3105,other
6426,-0.0562,-0.1869,1.0403,-3.6367,-0.9707,-0.3047,other
6449,-0.0549,-0.186,1.0402,-3.5859,-0.9434,-0.3047,other
6472,-0.0543,-0.186,1.0405,-3.584,-0.9473,-0.3047,other
6495,-0.0559,-0.1854,1.0403,-3.625,-0.9785,-0.3086,other
6518,-0.0552,-0.1857,1.0415,-3.6719,-1.0117,-0.3105,other
6541,-0.0565,-0.1864,1.0398,-3.7539,-1.0625,-0.3125,other
6564,-0.0547,-0.1863,1.0413,-3.832,-1.1055,-0.3125,other
6587,-0.0562,-0.1854,1.0414,-3.875,-1.125,-0.3105,other
6610,-0.0549,-0.1853,1.042,-3.9219,-1.1426,-0.3105,other
6633,-0.0548,-0.186,1.0403,-3.9395,-1.1484,-0.3086,other
6656,-0.0549,-0.1868,1.0402,-3.9512,-1.1563,-0.3105,other
6679,-0.0537,-0.1864,1.04,-3.9551,-1.1738,-0.3125,other
6702,-0.0533,-0.1863,1.0405,-3.9609,-1.1914,-0.3164,other
6725,-0.0549,-0.1857,1.0391,-3.9727,-1.2246,-0.3223,other
6748,-0.0554,-0.1857,1.0397,-3.9824,-1.25,-0.3281,other
6771,-0.0553,-0.1854,1.0391,-4.0,-1.2793,-0.334,other
6794,-0.0553,-0.1863,1.0402,-4.0117,-1.293,-0.3359,other
6817,-0.0544,-0.1869,1.0411,-4.0352,-1.3047,-0.3379,other
6840,-0.056,-0.1886,1.0419,-4.0625,-1.3047,-0.3359,other
6863,-0.0554,-0.1877,1.0413,-4.082,-1.2988,-0.334,other
6886,-0.0544,-0.1864,1.04,-4.1094,-1.2715,-0.3301,other
6909,-0.0531,-0.1838,1.0371,-4.125,-1.2461,-0.3262,other
6932,-0.0546,-0.1864,1.0393,-4.1445,-1.1992,-0.3203,other
6955,-0.0555,-0.1903,1.0402,-4.1621,-1.1484,-0.3184,other
6978,-0.0569,-0.1923,1.0427,-4.1758,-1.1152,-0.3184,other
7001,-0.0564,-0.1897,1.0409,-4.1934,-1.0645,-0.3184,other
7024,-0.053,-0.1847,1.0378,-4.1992,-1.0313,-0.3184,other
7047,-0.0541,-0.1813,1.0402,-4.1875,-0.9844,-0.3184,other
7070,-0.0551,-0.187,1.0383,-4.1367,-0.9414,-0.3184,other
7093,-0.0585,-0.191,1.0422,-4.084,-0.916,-0.3184,other
7116,-0.057,-0.1907,1.0405,-3.9941,-0.8867,-0.3164,other
7139,-0.0547,-0.188,1.0391,-3.9434,-0.8809,-0.3145,other
7162,-0.0537,-0.1836,1.0403,-3.8984,-0.8984,-0.3145,other
7185,-0.0546,-0.1848,1.0404,-3.8887,-0.9297,-0.3145,other
7208,-0.053,-0.189,1.0405,-3.9023,-0.998,-0.3145,other
7231,-0.0564,-0.1909,1.0409,-3.9355,-1.0781,-0.3145,other
7254,-0.057,-0.1907,1.0413,-3.9648,-1.1309,-0.3164,other
7277,-0.0547,-0.1877,1.0402,-4.0117,-1.1953,-0.3164,other
7300,-0.0535,-0.1843,1.0383,-4.0352,-1.2246,-0.3164,other
7323,-0.0546,-0.1846,1.0381,-4.041,-1.2383,-0.3145,other
7346,-0.0568,-0.1875,1.0402,-4.0078,-1.2148,-0.3086,other
7369,-0.057,-0.1909,1.0399,-3.9687,-1.1816,-0.3066,other
7392,-0.0553,-0.1908,1.0415,-3.9082,-1.1191,-0.3047,other
7415,-0.0555,-0.1877,1.0414,-3.873,-1.0781,-0.3047,other
7438,-0.054,-0.1847,1.0396,-3.832,-1.0273,-0.3066,other
7461,-0.0548,-0.1847,1.0382,-3.7949,-0.998,-0.3105,other
7484,-0.0562,-0.1871,1.041,-3.7715,-0.9922,-0.3105,other
7507,-0.0564,-0.1906,1.042,-3.7383,-0.998,-0.3145,other
7530,-0.0562,-0.1904,1.0415,-3.7285,-1.0117,-0.3164,other
7553,-0.0542,-0.188,1.0397,-3.7324,-1.0508,-0.3203,other
7576,-0.054,-0.1838,1.0392,-3.748,-1.084,-0.3223,other
7599,-0.0548,-0.1852,1.0377,-3.7754,-1.1328,-0.3203,other
7622,-0.0555,-0.1864,1.0399,-3.793,-1.1641,-0.3145,other
7645,-0.056,-0.1893,1.0414,-3.7949,-1.1699,-0.3047,other
7668,-0.0546,-0.1897,1.0406,-3.7891,-1.1641,-0.291,other
7691,-0.0553,-0.1857,1.0408,-3.7871,-1.1582,-0.2832,other
7714,-0.0555,-0.1863,1.0408,-3.791,-1.1504,-0.2773,other
7737,-0.0535,-0.1849,1.041,-3.793,-1.1387,-0.2773,other
7760,-0.0552,-0.1864,1.041,-3.7891,-1.127,-0.2793,other
7783,-0.0558,-0.1875,1.0392,-3.7793,-1.1035,-0.2852,other
7806,-0.0551,-0.1893,1.0378,-3.7734,-1.0879,-0.2891,other
7829,-0.0547,-0.189,1.0408,-3.7695,-1.0703,-0.2969,other
7852,-0.0583,-0.1852,1.0405,-3.7734,-1.0664,-0.3008,other
7875,-0.0553,-0.1843,1.0408,-3.7793,-1.0684,-0.3008,other
7898,-0.0529,-0.1857,1.0404,-3.7852,-1.0801,-0.2988,other
7921,-0.0564,-0.1852,1.0394,-3.7891,-1.0938,-0.2969,other
7944,-0.0554,-0.1876,1.0397,-3.7988,-1.123,-0.2891,other
7967,-0.0527,-0.1881,1.0394,-3.8125,-1.1465,-0.2871,other
7990,-0.0558,-0.1877,1.0414,-3.8555,-1.1895,-0.2871,other
8013,-0.0565,-0.186,1.0404,-3.9219,-1.2344,-0.2949,other
8036,-0.0538,-0.1868,1.0394,-3.9707,-1.2598,-0.3027,other
8059,-0.0542,-0.1869,1.0417,-4.0293,-1.2891,-0.3145,other
8082,-0.0573,-0.1863,1.0404,-4.0527,-1.2949,-0.3203,other
8105,-0.0554,-0.1865,1.0411,-4.0527,-1.2793,-0.3242,other
8128,-0.0522,-0.1879,1.0403,-4.0195,-1.2344,-0.3262,other
8151,-0.0564,-0.1864,1.0425,-3.9863,-1.1875,-0.3242,other
8174,-0.0548,-0.1853,1.0415,-3.9258,-1.1016,-0.3184,other
8197,-0.0535,-0.1871,1.0394,-3.8809,-1.041,-0.3125,other
8220,-0.0551,-0.1865,1.0393,-3.8125,-0.9609,-0.3008,other
8243,-0.0562,-0.1865,1.038,-3.752,-0.9063,-0.2871,other
8266,-0.0542,-0.1854,1.0415,-3.7207,-0.8867,-0.2793,other
8289,-0.0559,-0.1844,1.0402,-3.6855,-0.8789,-0.2695,other
8312,-0.0577,-0.1833,1.0403,-3.6699,-0.8867,-0.2637,other
8335,-0.0554,-0.1854,1.0425,-3.6445,-0.9043,-0.2578,other
8358,-0.0549,-0.1862,1.0417,-3.6289,-0.9316,-0.2539,other
8381,-0.0566,-0.1852,1.0405,-3.6172,-0.959,-0.2539,other
8404,-0.0553,-0.1855,1.0402,-3.6328,-1.0195,-0.2578,other
8427,-0.0538,-0.1864,1.04,-3.6602,-1.0762,-0.2637,other
8450,-0.0558,-0.186,1.0406,-3.7207,-1.1777,-0.2734,other
8473,-0.0543,-0.1855,1.0417,-3.7637,-1.252,-0.2812,other
8496,-0.0532,-0.1844,1.0414,-3.8223,-1.3535,-0.2871,other
8519,-0.0558,-0.1848,1.0409,-3.8652,-1.4316,-0.291,other
8542,-0.0555,-0.1859,1.0419,-3.8906,-1.4648,-0.291,other
8565,-0.0543,-0.1868,1.0413,-3.9258,-1.4902,-0.291,other
8588,-0.0549,-0.186,1.0408,-3.9512,-1.4922,-0.293,other
8611,-0.0548,-0.1855,1.0413,-3.9961,-1.4805,-0.3008,other
8634,-0.0529,-0.1852,1.0405,-4.0508,-1.4668,-0.3164,other
8657,-0.054,-0.1864,1.0425,-4.0937,-1.457,-0.3301,other
8680,-0.0543,-0.1875,1.0403,-4.1543,-1.4414,-0.3516,other
8703,-0.0532,-0.188,1.0411,-4.1855,-1.4277,-0.3633,other
8726,-0.0537,-0.1866,1.0383,-4.2109,-1.4023,-0.373,other
8749,-0.0546,-0.1859,1.0398,-4.2031,-1.3633,-0.373,other
8772,-0.0549,-0.1849,1.0408,-4.1797,-1.3281,-0.3672,other
8795,-0.0538,-0.1853,1.0402,-4.1133,-1.2598,-0.3516,other
8818,-0.0541,-0.1862,1.0411,-4.0527,-1.207,-0.3379,other
8841,-0.0552,-0.1865,1.0413,-3.9473,-1.1309,-0.3184,other
8864,-0.0557,-0.1868,1.0417,-3.8848,-1.0859,-0.3047,other
8887,-0.0558,-0.1859,1.0414,-3.8164,-1.0469,-0.2949,other
8910,-0.0558,-0.1862,1.0399,-3.8027,-1.0527,-0.2949,other
8933,-0.0533,-0.187,1.041,-3.8242,-1.0859,-0.3008,other
8956,-0.0521,-0.1873,1.0414,-3.8926,-1.1699,-0.3145,other
8979,-0.0529,-0.187,1.0415,-3.9512,-1.2383,-0.3262,other
9002,-0.0522,-0.1862,1.0391,-4.0371,-1.332,-0.3418,other
9025,-0.0532,-0.1863,1.0405,-4.0898,-1.3867,-0.3516,other
9048,-0.0543,-0.1873,1.0405,-4.0957,-1.3906,-0.3516,other
9071,-0.0554,-0.1862,1.04,-4.0547,-1.3477,-0.3418,other
9094,-0.0551,-0.1862,1.04,-3.9961,-1.2871,-0.3281,other
9117,-0.0543,-0.186,1.0398,-3.8809,-1.168,-0.3047,other
9140,-0.0555,-0.1854,1.0419,-3.7598,-1.0449,-0.2812,other
9163,-0.0558,-0.1855,1.0404,-3.6934,-0.9746,-0.2676,other
9186,-0.0558,-0.187,1.0406,-3.6328,-0.9043,-0.252,other
9209,-0.0548,-0.1866,1.0396,-3.625,-0.8887,-0.2441,other
9232,-0.0535,-0.1876,1.0405,-3.6621,-0.9102,-0.2422,other
9255,-0.053,-0.1877,1.0411,-3.7227,-0.9512,-0.2461,other
9278,-0.0544,-0.1855,1.0404,-3.8437,-1.0352,-0.2617,other
