timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
889856,0.3879,-0.1169,0.9595,-3.6445,-0.8516,-0.252,other
889879,0.3896,-0.1172,0.9612,-3.6445,-0.8496,-0.2441,other
889902,0.3901,-0.1178,0.9595,-3.6465,-0.8477,-0.2422,other
889925,0.3899,-0.1179,0.9609,-3.6543,-0.8477,-0.2402,other
889948,0.3887,-0.1174,0.9604,-3.6582,-0.8496,-0.2422,other
889971,0.3893,-0.1168,0.9601,-3.6621,-0.8496,-0.248,other
889994,0.3911,-0.1166,0.96,-3.6621,-0.8535,-0.2578,other
890017,0.3895,-0.1183,0.9597,-3.6621,-0.8535,-0.2656,other
890040,0.3884,-0.1172,0.962,-3.6582,-0.8516,-0.2773,other
890063,0.3896,-0.1167,0.9608,-3.6523,-0.8516,-0.2852,other
890086,0.3887,-0.1167,0.9615,-3.6504,-0.8516,-0.2891,other
890109,0.389,-0.1167,0.9596,-3.6484,-0.8496,-0.2871,other
890132,0.3926,-0.1176,0.9604,-3.6484,-0.8477,-0.2832,other
890155,0.3906,-0.1169,0.9607,-3.6504,-0.8438,-0.2715,other
890178,0.3888,-0.1166,0.9604,-3.6543,-0.8418,-0.2559,other
890201,0.39,-0.1172,0.9606,-3.6602,-0.8379,-0.2422,other
890224,0.3901,-0.1174,0.9602,-3.666,-0.832,-0.2246,other
890247,0.3901,-0.1168,0.96,-3.6699,-0.8301,-0.2148,other
890270,0.3904,-0.1173,0.9601,-3.6719,-0.8281,-0.2051,other
890293,0.3884,-0.1167,0.9604,-3.6699,-0.8281,-0.2051,other
890316,0.3889,-0.1172,0.9598,-3.666,-0.8281,-0.207,other
890339,0.3899,-0.1166,0.9602,-3.6602,-0.832,-0.2109,other
890362,0.3909,-0.1163,0.9604,-3.6562,-0.834,-0.2148,other
890385,0.3923,-0.1171,0.9595,-3.6504,-0.8379,-0.2227,other
890408,0.3905,-0.1166,0.9595,-3.6465,-0.8398,-0.2266,other
890431,0.3903,-0.1163,0.9612,-3.6465,-0.8379,-0.2324,other
890454,0.3899,-0.1179,0.9607,-3.6504,-0.832,-0.2422,other
890477,0.3916,-0.1163,0.9606,-3.6543,-0.8262,-0.248,other
890500,0.3911,-0.1168,0.9606,-3.6621,-0.8184,-0.2578,other
890523,0.3906,-0.1172,0.9595,-3.666,-0.8145,-0.2617,other
890546,0.3893,-0.1176,0.9609,-3.6699,-0.8086,-0.2656,other
890569,0.3899,-0.1182,0.9597,-3.6699,-0.8047,-0.2637,other
890592,0.3922,-0.1171,0.9611,-3.666,-0.7988,-0.2598,other
890615,0.3905,-0.1178,0.9603,-3.6602,-0.7969,-0.252,other
890638,0.3893,-0.1171,0.9607,-3.6543,-0.7988,-0.2461,other
890661,0.391,-0.1178,0.9595,-3.6445,-0.8027,-0.2402,other
890684,0.391,-0.1168,0.9602,-3.6367,-0.8066,-0.2363,other
890707,0.3895,-0.1187,0.9601,-3.6289,-0.8145,-0.2344,other
890730,0.3898,-0.1179,0.9614,-3.625,-0.8242,-0.2344,other
890753,0.3918,-0.1167,0.9596,-3.625,-0.832,-0.2363,other
890776,0.3906,-0.1173,0.9601,-3.6309,-0.8438,-0.2402,other
890799,0.3881,-0.1171,0.9615,-3.6367,-0.8516,-0.2461,other
890822,0.3904,-0.1158,0.9591,-3.6426,-0.8613,-0.2539,other
890845,0.3912,-0.1174,0.9606,-3.6465,-0.8633,-0.2617,other
890868,0.392,-0.1166,0.9609,-3.6484,-0.8613,-0.2676,other
890891,0.3909,-0.1185,0.9594,-3.6484,-0.8594,-0.2754,other
890914,0.3896,-0.1184,0.9609,-3.6445,-0.8555,-0.2793,other
890937,0.392,-0.1167,0.9594,-3.6367,-0.8477,-0.2852,other
890960,0.3907,-0.1174,0.96,-3.6289,-0.8398,-0.2871,other
890983,0.3911,-0.1167,0.9592,-3.6113,-0.832,-0.2852,other
891006,0.3901,-0.1144,0.9615,-3.5879,-0.8281,-0.2812,other
891029,0.3895,-0.1147,0.9595,-3.5703,-0.8262,-0.2754,other
891052,0.3918,-0.1161,0.9613,-3.5469,-0.8184,-0.2676,other
891075,0.3929,-0.1182,0.9606,-3.5371,-0.8105,-0.2617,other
891098,0.3898,-0.1177,0.9611,-3.5312,-0.8027,-0.2539,other
891121,0.3857,-0.1187,0.9622,-3.541,-0.7988,-0.248,other
891144,0.3916,-0.1156,0.9598,-3.5508,-0.791,-0.248,other
891167,0.3911,-0.116,0.9597,-3.5723,-0.7832,-0.2539,other
891190,0.3899,-0.1162,0.9618,-3.5859,-0.7852,-0.2598,other
891213,0.3911,-0.1171,0.9596,-3.6074,-0.7891,-0.2715,other
891236,0.3909,-0.118,0.9612,-3.625,-0.7891,-0.2793,other
891259,0.3888,-0.1176,0.9614,-3.6367,-0.791,-0.2832,other
891282,0.3899,-0.1156,0.9631,-3.6484,-0.7949,-0.2812,other
891305,0.3916,-0.1168,0.9606,-3.6543,-0.7949,-0.2793,other
891328,0.3899,-0.1157,0.9611,-3.6602,-0.7969,-0.2754,other
891351,0.3916,-0.1179,0.962,-3.6621,-0.8027,-0.2734,other
891374,0.3926,-0.1168,0.9591,-3.6641,-0.8066,-0.2734,other
891397,0.3896,-0.1168,0.96,-3.666,-0.8145,-0.2715,other
891420,0.3907,-0.1163,0.9603,-3.668,-0.8184,-0.2695,other
891443,0.3932,-0.1165,0.9604,-3.666,-0.8203,-0.2656,other
891466,0.3911,-0.1166,0.9598,-3.6641,-0.8223,-0.2637,other
891489,0.3894,-0.1173,0.9622,-3.6621,-0.8242,-0.2637,other
891512,0.3918,-0.1171,0.9603,-3.6582,-0.8203,-0.2656,other
891535,0.392,-0.1158,0.9591,-3.6582,-0.8184,-0.2656,other
891558,0.392,-0.1161,0.9608,-3.6602,-0.8184,-0.2656,other
891581,0.3916,-0.1161,0.9601,-3.6621,-0.8203,-0.2656,other
891604,0.392,-0.1163,0.9598,-3.668,-0.8242,-0.2656,other
891627,0.3912,-0.1167,0.9611,-3.6738,-0.8262,-0.2676,other
891650,0.3922,-0.1167,0.9606,-3.6797,-0.8262,-0.2695,other
891673,0.3917,-0.1165,0.9603,-3.6855,-0.8223,-0.2715,other
891696,0.3917,-0.1161,0.9598,-3.6875,-0.8203,-0.2734,other
891719,0.3916,-0.1171,0.9594,-3.6855,-0.8184,-0.2754,other
891742,0.3912,-0.1169,0.9596,-3.6816,-0.8184,-0.2754,other
891765,0.3909,-0.1177,0.9606,-3.6738,-0.8184,-0.2754,other
891788,0.3896,-0.1168,0.9597,-3.666,-0.8184,-0.2754,other
891811,0.3912,-0.1172,0.96,-3.6621,-0.8164,-0.2734,other
891834,0.3915,-0.1155,0.9604,-3.6562,-0.8145,-0.2715,other
891857,0.391,-0.1168,0.96,-3.6543,-0.8164,-0.2715,other
891880,0.3909,-0.1158,0.9602,-3.6523,-0.8164,-0.2715,other
891903,0.3923,-0.1168,0.9602,-3.6543,-0.8203,-0.2676,other
891926,0.391,-0.118,0.9592,-3.6543,-0.8262,-0.2637,other
891949,0.3926,-0.1157,0.9598,-3.6562,-0.832,-0.2598,other
891972,0.3915,-0.1173,0.9611,-3.6562,-0.8379,-0.2578,other
891995,0.3921,-0.1169,0.9608,-3.6582,-0.8438,-0.2578,other
892018,0.3932,-0.1154,0.9604,-3.6562,-0.8457,-0.2598,other
892041,0.3917,-0.1171,0.9595,-3.6543,-0.8457,-0.2598,other
892064,0.3925,-0.1158,0.9598,-3.6523,-0.8457,-0.2637,other
892087,0.394,-0.1176,0.9596,-3.6484,-0.8418,-0.2637,other
892110,0.392,-0.1166,0.9598,-3.6406,-0.8379,-0.2656,other
892133,0.3922,-0.1173,0.9592,-3.6367,-0.8398,-0.2695,other
892156,0.3938,-0.1176,0.959,-3.6289,-0.8398,-0.2715,other
892179,0.3911,-0.1176,0.9602,-3.623,-0.8418,-0.2734,other
892202,0.3865,-0.1172,0.9618,-3.6211,-0.8457,-0.2734,other
892225,0.3929,-0.1152,0.9608,-3.6211,-0.8418,-0.2754,other
892248,0.3973,-0.1168,0.9587,-3.623,-0.832,-0.2754,other
892271,0.3931,-0.1189,0.9614,-3.6289,-0.8262,-0.2734,other
892294,0.3877,-0.119,0.9619,-3.6406,-0.834,-0.2734,other
892317,0.3942,-0.1171,0.9587,-3.6465,-0.8359,-0.2715,other
892340,0.3937,-0.115,0.9598,-3.6562,-0.834,-0.2695,other
892363,0.3876,-0.1149,0.9603,-3.6602,-0.8359,-0.2656,other
892386,0.3922,-0.1172,0.9609,-3.6621,-0.834,-0.2637,other
892409,0.3981,-0.1182,0.95,-3.6621,-0.8203,-0.2617,other
892432,0.8038,-0.1443,0.6874,-3.6621,-0.791,-0.2637,other
892455,0.1925,-0.1293,1.0718,-3.6406,0.0332,-0.2617,other
892478,-0.0551,-0.074,1.0988,-3.5547,2.3594,-0.2461,other
892501,0.0643,-0.12,1.0789,-3.2402,10.6348,-0.0996,other
892524,0.1486,-0.1147,1.0338,-2.9297,24.8359,0.3164,other
892547,0.1941,-0.1168,1.0177,-2.4492,36.002,0.707,other
892570,0.1705,-0.1179,1.0162,-2.1152,51.6582,1.3066,other
892593,0.1313,-0.1152,1.0293,-2.0273,59.709,1.6426,other
892616,0.1234,-0.1117,1.033,-2.1055,63.998,1.9727,other
892639,0.0897,-0.1157,1.0403,-2.2832,63.998,2.0723,other
892662,0.0206,-0.1202,1.043,-2.7031,63.998,2.0937,other
892685,-0.0773,-0.1257,1.0499,-3.2617,63.998,2.166,other
892708,-0.1086,-0.1267,1.046,-3.6836,63.998,2.4141,other
892731,-0.1105,-0.1257,1.0498,-4.3457,63.998,3.207,other
892754,-0.0662,-0.1234,1.0441,-4.7617,63.998,3.9473,other
892777,-0.0348,-0.1217,1.0419,-5.2715,63.998,5.0918,other
892800,-0.0778,-0.1229,1.0454,-5.5527,58.9727,5.9141,other
892823,-0.0287,-0.1206,1.0402,-5.5879,52.8633,6.1523,other
892846,0.0194,-0.12,1.0367,-5.4082,40.1074,5.9902,other
892869,0.0077,-0.1227,1.041,-5.1562,29.6289,5.5605,other
892892,0.0559,-0.1211,1.0326,-4.6465,12.3652,4.5488,other
892915,0.0948,-0.1162,1.0308,-4.2695,-4.4766,3.2949,other
892938,0.0067,-0.1166,1.0454,-3.7461,-13.9941,2.4453,other
892961,-0.077,-0.1216,1.0552,-3.3848,-23.5117,1.4004,other
892984,-0.053,-0.1256,1.0376,-3.2832,-25.9297,1.0176,other
893007,-0.0186,-0.1307,1.0251,-3.3848,-23.8027,1.0117,other
893030,-0.0345,-0.1224,1.0541,-3.6152,-19.3457,1.2969,other
893053,-0.0341,-0.1276,1.0311,-4.1055,-10.1152,1.8906,other
893076,-0.0414,-0.1194,1.0515,-4.5918,-0.3574,2.3691,other
893099,0.0068,-0.1207,1.0414,-4.8184,5.2461,2.4902,other
893122,-0.0083,-0.1206,1.0408,-4.916,11.1309,2.2539,other
893145,-0.0347,-0.1229,1.041,-4.8223,13.1465,1.8027,other
893168,-0.0413,-0.1216,1.0419,-4.5215,13.627,0.8066,other
893191,0.0001,-0.1171,1.0389,-4.1406,11.9648,-0.3281,other
893214,-0.0111,-0.1226,1.0259,-3.9043,10.2344,-1.0137,other
893237,-0.0806,-0.1241,1.0444,-3.6504,7.6465,-1.7266,other
893260,-0.0428,-0.1228,1.0364,-3.5762,6.5273,-1.916,other
893283,-0.0746,-0.1256,1.0369,-3.625,6.5957,-1.7793,other
893306,-0.193,-0.1285,1.0435,-3.8477,9.3281,-1.2832,other
893329,-0.1539,-0.125,1.0383,-4.0742,12.6582,-0.8516,other
893352,-0.0732,-0.1206,1.0326,-4.4707,18.8848,-0.1953,other
893375,-0.0924,-0.1245,1.0317,-4.7207,22.8105,0.1836,other
893398,-0.1771,-0.1309,1.0366,-5.0156,26.959,0.5937,other
893421,-0.1031,-0.1249,1.0308,-5.1426,28.2832,0.7461,other
893444,-0.1458,-0.1268,1.0321,-5.2324,28.123,0.8105,other
893467,-0.1373,-0.1256,1.031,-5.2129,25.8574,0.7129,other
893490,-0.09,-0.124,1.0244,-5.1582,23.6445,0.5918,other
893513,-0.2339,-0.1333,1.0265,-5.0645,20.2363,0.3711,other
893536,-0.255,-0.1382,1.0225,-5.0371,18.6426,0.2266,other
893559,-0.2064,-0.1321,1.0244,-5.0898,18.0176,0.0371,other
893582,-0.2017,-0.1312,1.0251,-5.207,18.834,-0.0996,other
893605,-0.1989,-0.131,1.0276,-5.2598,19.2793,-0.1602,other
893628,-0.1069,-0.1238,1.0284,-5.1992,18.3359,-0.2187,other
893651,-0.1014,-0.1254,1.0275,-5.0293,16.0137,-0.2402,other
893674,-0.1476,-0.1281,1.0288,-4.5957,10.0137,-0.2559,other
893697,-0.1924,-0.1312,1.0273,-4.0723,2.6602,-0.2617,other
893720,-0.193,-0.1311,1.0277,-3.7637,-1.7148,-0.2598,other
893743,-0.1853,-0.1304,1.0265,-3.4609,-6.0801,-0.2559,other
893766,-0.1666,-0.1294,1.0272,-3.3848,-7.2539,-0.252,other
893789,-0.1698,-0.1301,1.0262,-3.4316,-6.7598,-0.25,other
893812,-0.1799,-0.1311,1.0259,-3.541,-5.3496,-0.25,other
893835,-0.186,-0.1305,1.026,-3.7695,-2.3672,-0.2598,other
893858,-0.1824,-0.1293,1.025,-4.0176,0.877,-0.2734,other
893881,-0.1824,-0.1299,1.0256,-4.168,2.8203,-0.2852,other
893904,-0.1804,-0.1312,1.0272,-4.3398,5.0273,-0.2988,other
893927,-0.1915,-0.1312,1.026,-4.4141,5.9062,-0.3066,other
893950,-0.1852,-0.1316,1.0256,-4.457,6.3145,-0.3125,other
893973,-0.1866,-0.1307,1.0267,-4.4297,5.7559,-0.3125,other
893996,-0.1748,-0.1293,1.026,-4.3789,4.9453,-0.3125,other
894019,-0.1688,-0.1289,1.0278,-4.2637,3.248,-0.3105,other
894042,-0.1771,-0.1302,1.0265,-4.1738,1.9355,-0.3066,other
894065,-0.1919,-0.1307,1.0273,-4.043,0.0645,-0.3027,other
894088,-0.1832,-0.1305,1.0242,-3.9512,-1.2305,-0.2969,other
894111,-0.1953,-0.1309,1.0258,-3.9219,-1.6191,-0.293,other
894134,-0.1895,-0.1299,1.0244,-3.9258,-1.4922,-0.2832,other
894157,-0.176,-0.129,1.0255,-3.9512,-1.0527,-0.2773,other
894180,-0.1951,-0.1306,1.0256,-4.0059,-0.1758,-0.2676,other
894203,-0.1825,-0.1301,1.026,-4.0449,0.4199,-0.2637,other
894226,-0.191,-0.1304,1.0262,-4.0937,1.1699,-0.2578,other
894249,-0.1975,-0.1309,1.0255,-4.1289,1.666,-0.2559,other
894272,-0.1805,-0.13,1.0266,-4.1426,1.8379,-0.2559,other
894295,-0.1848,-0.1307,1.0262,-4.1426,1.8281,-0.2598,other
894318,-0.191,-0.1316,1.0256,-4.1309,1.6523,-0.2637,other
894341,-0.1873,-0.1316,1.0254,-4.1074,1.2363,-0.2734,other
894364,-0.2023,-0.1309,1.0232,-4.0879,0.7949,-0.2852,other
894387,-0.1791,-0.1298,1.0253,-4.0801,0.5449,-0.2949,other
894410,-0.193,-0.131,1.0248,-4.0723,0.2266,-0.3086,other
894433,-0.1925,-0.1307,1.0259,-4.0645,0.0312,-0.3164,other
894456,-0.1758,-0.1304,1.022,-4.0488,-0.2715,-0.3223,other
894479,-0.1982,-0.1321,1.0261,-4.0215,-0.6348,-0.3184,other
894502,-0.1733,-0.1293,1.0253,-4.0,-0.8984,-0.3145,other
894525,-0.1826,-0.1312,1.0248,-3.9629,-1.293,-0.3008,other
894548,-0.1887,-0.1309,1.0255,-3.9395,-1.5078,-0.293,other
894571,-0.1901,-0.1307,1.025,-3.9199,-1.6191,-0.2793,other
894594,-0.198,-0.1322,1.0238,-3.9219,-1.4922,-0.2734,other
894617,-0.1849,-0.1302,1.0251,-3.9473,-0.9961,-0.2695,other
894640,-0.1884,-0.1305,1.0262,-3.9922,-0.2812,-0.2695,other
894663,-0.1947,-0.131,1.0251,-4.0215,0.2051,-0.2715,other
894686,-0.1871,-0.13,1.0233,-4.0625,0.8379,-0.2715,other
894709,-0.1906,-0.1305,1.025,-4.084,1.1484,-0.2715,other
894732,-0.187,-0.1312,1.0244,-4.0996,1.416,-0.2676,other
894755,-0.1876,-0.131,1.0222,-4.1016,1.4824,-0.2598,other
894778,-0.204,-0.1317,1.0236,-4.0996,1.4785,-0.2559,other
894801,-0.2001,-0.1305,1.0233,-4.1016,1.5313,-0.252,other
894824,-0.2007,-0.1317,1.0214,-4.1074,1.6387,-0.252,other
894847,-0.1979,-0.1306,1.0237,-4.125,1.8496,-0.2559,other
894870,-0.178,-0.1301,1.0226,-4.1348,1.9395,-0.2656,other
894893,-0.2202,-0.1334,1.0229,-4.1348,1.8457,-0.2734,other
894916,-0.1875,-0.1311,1.0237,-4.1172,1.4648,-0.2871,other
894939,-0.1962,-0.1311,1.0245,-4.0937,1.0293,-0.2969,other
894962,-0.212,-0.1324,1.0244,-4.0352,0.0234,-0.3125,other
894985,-0.1276,-0.125,1.0278,-3.9746,-0.9355,-0.3242,other
895008,-0.0891,-0.1234,1.0264,-3.8398,-2.9902,-0.3281,other
895031,-0.1976,-0.1315,1.0239,-3.6797,-5.4082,-0.332,other
895054,-0.2743,-0.1382,1.0166,-3.6094,-6.4199,-0.334,other
895077,-0.3711,-0.1462,1.017,-3.6582,-5.6855,-0.3398,other
895100,-0.259,-0.1323,1.0276,-3.793,-3.6152,-0.3477,other
895123,-0.1179,-0.1208,1.0366,-4.002,-0.2031,-0.3594,other
895146,-0.0088,-0.1183,1.0262,-3.9434,-0.6348,-0.3828,other
895169,0.1027,-0.116,1.0193,-3.6602,-4.9297,-0.4102,other
895192,0.0289,-0.1196,1.0287,-2.9102,-17.5879,-0.4805,other
895215,-0.0647,-0.1235,1.0481,-2.3027,-28.4668,-0.5391,other
895238,-0.0364,-0.1213,1.0371,-1.4746,-43.6563,-0.627,other
895261,-0.1108,-0.1256,1.0444,-0.9883,-52.4668,-0.6816,other
895284,-0.1693,-0.1289,1.0492,-0.9238,-53.2383,-0.6895,other
895307,-0.0978,-0.1302,1.0471,-1.1953,-46.959,-0.6641,other
895330,-0.0386,-0.1116,1.0414,-1.5488,-39.3516,-0.6367,other
895353,-0.0619,-0.1333,1.0613,-2.166,-26.8477,-0.6445,other
895376,-0.032,-0.1094,1.0728,-2.5371,-20.1113,-0.7949,other
895399,0.0892,-0.1125,1.038,-2.9219,-15.6719,-1.0078,other
895422,0.311,-0.1183,0.9756,-3.0469,-20.3613,-1.498,other
895445,0.3828,-0.1973,0.9578,-3.0215,-28.6953,-1.9219,other
895468,0.3148,-0.0114,0.9548,-2.9707,-47.2637,-2.7402,other
895491,0.2842,-0.1306,1.002,-3.041,-61.5977,-3.4687,other
895514,0.1929,-0.1172,1.0515,-3.3652,-64.0,-4.75,other
895537,0.2599,-0.1536,1.0515,-3.8809,-64.0,-5.9648,other
895560,0.264,-0.1238,1.0687,-4.2773,-64.0,-6.6445,other
895583,0.3151,-0.0673,1.0883,-5.0137,-64.0,-7.6504,other
895606,0.3551,-0.2017,0.8469,-5.6816,-64.0,-8.3652,other
895629,0.6172,-0.1577,0.6383,-6.9199,-64.0,-9.1133,other
895652,1.0225,-0.0289,0.358,-8.3906,-64.0,-9.2109,other
895675,1.1893,-0.1843,0.3384,-9.6973,-64.0,-9.1543,other
895698,0.9349,-0.2051,0.5481,-12.1484,-64.0,-9.1875,other
895721,0.8835,-0.0657,0.5355,-13.6367,-64.0,-9.3594,other
895744,0.6763,-0.0504,0.5194,-14.2187,-64.0,-10.0801,other
895767,0.6178,-0.0947,0.7495,-12.5957,-64.0,-11.3672,other
895790,0.6265,-0.0834,0.913,-6.0039,-53.7461,-11.8574,other
895813,0.7131,0.0571,0.6956,5.2227,-31.8438,-10.5801,other
895836,0.8043,0.0432,0.5076,13.5918,-20.4453,-8.2949,other
895859,1.108,-0.0123,0.4321,23.1699,-12.8555,-3.9844,other
895882,1.182,0.1335,0.4308,25.2422,-15.0879,-1.4297,other
895905,1.0208,-0.4258,0.3063,19.3906,-26.8711,0.7598,other
895928,1.0762,-0.077,0.2761,2.4512,-41.7813,0.4395,other
895951,1.1127,-0.0411,0.5446,-13.7637,-49.082,-0.8828,other
895974,1.0438,-0.3322,0.7374,-41.1211,-50.4824,-3.3848,other
895997,0.5463,-0.1658,0.5878,-57.75,-43.4512,-4.3223,other
896020,0.9672,0.0085,0.8394,-64.0,-23.25,-2.7305,other
896043,1.4303,0.085,0.8944,-64.0,-0.2734,2.8477,other
896066,1.132,-0.1694,0.3519,-64.0,11.8086,8.6113,other
896089,0.8503,-0.2078,0.3739,-46.5645,22.8242,20.6094,other
896112,0.5631,-0.3715,0.3223,-34.5703,26.7324,30.959,other
896135,0.484,-0.371,0.5126,-23.2422,30.5293,49.5,other
896158,0.6147,-0.3687,0.7931,-21.709,34.5605,63.998,other
896181,0.6676,-0.7623,0.6343,-28.1699,38.1191,63.998,other
896204,0.781,-0.7427,0.494,-42.1484,43.9902,63.998,other
896227,0.6978,-0.4211,0.6042,-53.0469,47.5039,63.998,other
896250,0.6144,-0.7372,0.7588,-64.0,50.916,63.998,other
896273,0.5568,-0.563,1.0345,-64.0,50.6094,63.998,other
896296,0.5765,-0.6238,1.2416,-64.0,43.8223,63.998,other
896319,0.3896,-0.6707,1.1229,-64.0,30.1191,63.998,other
896342,0.1848,-0.6949,0.7761,-64.0,18.998,63.998,other
896365,0.1274,-0.6786,0.4269,-64.0,1.2715,63.998,other
896388,0.1824,-0.7045,0.4244,-64.0,-11.1133,63.998,other
